salary,employment_type,region,tenure_years,enrolled,hist_enrollment_rate_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level,has_application_date,days_contact_to_app,contact_after_app,no_prior_record,prior_year_enrolled_clean,last_contact_channel_clean,plan_tier_requested_clean,broker_channel_clean,has_dependents_bin,tenure_inconsistent
57384.61,Full-time,South,5.9,1,0.628,481,3.3,324,17,Medium,1,16.0,0,0,1,Phone,Silver,Direct,1,0
83206.58,Contract,Midwest,0.3,0,0.617,595,4.4,469,18,High,1,187.0,0,1,0,Phone,Standard,Third-Party,0,0
62662.78,Full-time,South,0.7,1,0.628,481,3.3,324,17,Medium,1,4.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
64995.32,Full-time,West,0.8,1,0.613,574,4.7,437,28,Low,1,6.0,0,1,0,Phone,Standard,Direct,1,0
50556.34,Contract,Midwest,9.0,0,0.617,595,4.4,469,18,High,1,186.0,0,0,0,Phone,Unknown,Third-Party,1,0
70776.64,Full-time,South,2.2,1,0.628,481,3.3,324,17,Medium,1,-50.0,1,0,1,Email,Standard,Third-Party,1,0
86732.68,Contract,South,3.7,1,0.628,481,3.3,324,17,Medium,1,24.0,0,1,0,Unknown,Gold,Employer-Sponsored,1,0
74138.89,Full-time,West,4.7,1,0.613,574,4.7,437,28,Low,1,15.0,0,1,0,Phone,Silver,Direct,1,0
42900.26,Part-time,Midwest,1.1,0,0.617,595,4.4,469,18,High,1,2.0,0,0,1,Email,Unknown,Direct,1,0
49226.49,Full-time,Northeast,0.2,0,0.612,455,3.1,151,38,Low,1,29.0,0,1,0,SMS,Bronze,Employer-Sponsored,0,0
63214.74,Full-time,Northeast,13.0,1,0.612,455,3.1,151,38,Low,1,3.0,0,0,1,SMS,Standard,Direct,1,0
56996.62,Full-time,West,0.3,0,0.613,574,4.7,437,28,Low,1,24.0,0,1,0,Email,Standard,Third-Party,0,0
68549.35,Full-time,West,4.8,1,0.613,574,4.7,437,28,Low,1,13.0,0,0,1,Phone,Standard,Direct,1,0
50468.12,Full-time,Midwest,5.2,1,0.617,595,4.4,469,18,High,1,8.0,0,0,1,Email,Unknown,Third-Party,1,0
64741.31,Part-time,Northeast,1.8,1,0.612,455,3.1,151,38,Low,1,18.0,0,0,1,Email,Silver,Third-Party,1,0
70007.31,Full-time,Midwest,2.8,1,0.617,595,4.4,469,18,High,1,26.0,0,0,1,Unknown,Silver,Third-Party,1,0
80795.93,Full-time,Northeast,0.3,1,0.612,455,3.1,151,38,Low,1,27.0,0,1,0,Email,Silver,Direct,0,0
54860.66,Full-time,Midwest,4.3,0,0.617,595,4.4,469,18,High,1,13.0,0,0,0,Unknown,Basic,Employer-Sponsored,0,0
54914.47,Part-time,Midwest,6.9,0,0.617,595,4.4,469,18,High,1,-41.0,1,0,0,Email,Unknown,Employer-Sponsored,0,0
71180.16,Full-time,West,5.1,1,0.613,574,4.7,437,28,Low,1,29.0,0,1,0,Unknown,Standard,Third-Party,1,0
76785.26,Part-time,South,1.6,1,0.628,481,3.3,324,17,Medium,1,4.0,0,1,0,Email,Silver,Third-Party,1,0
57077.03,Part-time,Northeast,0.0,0,0.612,455,3.1,151,38,Low,0,,0,1,0,Phone,Silver,Employer-Sponsored,0,0
56580.04,Full-time,South,1.4,0,0.628,481,3.3,324,17,Medium,1,6.0,0,0,0,Email,Standard,Direct,0,0
67351.41,Contract,Midwest,1.3,0,0.617,595,4.4,469,18,High,0,,0,0,0,Phone,Standard,Direct,0,0
64617.69,Part-time,South,0.4,0,0.628,481,3.3,324,17,Medium,1,15.0,0,1,0,Email,Standard,Direct,0,0
55540.6,Full-time,Midwest,1.0,1,0.617,595,4.4,469,18,High,1,24.0,0,0,1,SMS,Standard,Direct,1,0
60008.6,Full-time,Northeast,0.2,1,0.612,455,3.1,151,38,Low,1,2.0,0,1,0,Email,Silver,Employer-Sponsored,1,0
60569.64,Full-time,Midwest,2.8,1,0.617,595,4.4,469,18,High,1,-9.0,1,1,0,SMS,Standard,Direct,1,0
56606.55,Full-time,West,3.9,0,0.613,574,4.7,437,28,Low,1,25.0,0,0,0,Email,Silver,Employer-Sponsored,1,0
61608.74,Full-time,West,1.4,1,0.613,574,4.7,437,28,Low,1,1.0,0,0,1,Phone,Silver,Employer-Sponsored,1,0
70390.9,Contract,Northeast,1.7,0,0.612,455,3.1,151,38,Low,1,109.0,0,0,0,Unknown,Standard,Employer-Sponsored,1,0
71013.64,Full-time,Northeast,5.5,1,0.612,455,3.1,151,38,Low,1,339.0,0,0,1,Phone,Standard,Direct,0,0
45292.99,Full-time,South,3.8,1,0.628,481,3.3,324,17,Medium,1,13.0,0,1,0,Email,Unknown,Employer-Sponsored,1,0
96612.6,Part-time,Midwest,0.4,0,0.617,595,4.4,469,18,High,1,6.0,0,1,0,Unknown,Gold,Employer-Sponsored,1,0
89115.38,Full-time,West,0.3,1,0.613,574,4.7,437,28,Low,1,10.0,0,1,0,SMS,Premium,Employer-Sponsored,1,0
37010.96,Full-time,West,1.7,0,0.613,574,4.7,437,28,Low,1,4.0,0,0,0,Email,Basic,Third-Party,0,0
86143.9,Full-time,West,3.3,1,0.613,574,4.7,437,28,Low,1,3.0,0,0,1,Email,Premium,Unknown,1,0
43203.58,Full-time,Midwest,3.6,1,0.617,595,4.4,469,18,High,1,4.0,0,0,1,Phone,Unknown,Direct,1,0
68825.35,Full-time,South,2.4,1,0.628,481,3.3,324,17,Medium,1,24.0,0,0,1,SMS,Silver,Employer-Sponsored,1,0
39495.48,Full-time,South,5.5,1,0.628,481,3.3,324,17,Medium,1,24.0,0,0,0,Phone,Basic,Third-Party,1,0
54999.14,Part-time,South,4.3,0,0.628,481,3.3,324,17,Medium,1,15.0,0,0,1,Email,Unknown,Third-Party,1,0
70680.53,Full-time,Northeast,1.3,1,0.612,455,3.1,151,38,Low,1,145.0,0,0,1,Unknown,Silver,Third-Party,0,0
49697.46,Full-time,Midwest,10.1,0,0.617,595,4.4,469,18,High,1,-13.0,1,1,0,Email,Basic,Third-Party,1,1
65618.69,Full-time,West,5.7,1,0.613,574,4.7,437,28,Low,1,2.0,0,0,0,Email,Silver,Third-Party,1,0
16593.92,Full-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,20.0,0,1,0,Phone,Unknown,Employer-Sponsored,1,0
61299.76,Contract,Northeast,8.7,0,0.612,455,3.1,151,38,Low,1,-140.0,1,0,0,SMS,Silver,Employer-Sponsored,0,0
39333.46,Part-time,Northeast,0.4,0,0.612,455,3.1,151,38,Low,1,9.0,0,1,0,Phone,Unknown,Third-Party,1,0
73154.85,Full-time,South,8.1,1,0.628,481,3.3,324,17,Medium,1,12.0,0,0,1,Phone,Silver,Employer-Sponsored,0,0
44648.16,Contract,South,2.5,0,0.628,481,3.3,324,17,Medium,1,154.0,0,0,0,Unknown,Basic,Third-Party,1,0
66032.05,Full-time,Midwest,0.4,1,0.617,595,4.4,469,18,High,1,253.0,0,1,0,Phone,Standard,Direct,1,0
52540.01,Full-time,Midwest,8.4,0,0.617,595,4.4,469,18,High,0,,0,1,0,Unknown,Unknown,Employer-Sponsored,0,1
53588.07,Full-time,West,0.1,1,0.613,574,4.7,437,28,Low,0,,0,1,0,SMS,Bronze,Third-Party,1,0
82731.46,Full-time,Midwest,4.9,0,0.617,595,4.4,469,18,High,1,4.0,0,0,0,Email,Standard,Direct,0,0
81407.15,Full-time,Northeast,1.0,1,0.612,455,3.1,151,38,Low,1,6.0,0,0,1,Email,Standard,Third-Party,1,0
84695.67,Part-time,West,3.6,0,0.613,574,4.7,437,28,Low,1,-47.0,1,0,0,Phone,Standard,Direct,0,0
60312.43,Full-time,Midwest,4.5,1,0.617,595,4.4,469,18,High,1,-34.0,1,1,0,Phone,Standard,Direct,1,0
51665.88,Part-time,West,4.3,0,0.613,574,4.7,437,28,Low,1,165.0,0,1,0,Phone,Unknown,Employer-Sponsored,1,0
84512.74,Part-time,South,1.4,1,0.628,481,3.3,324,17,Medium,1,22.0,0,0,0,Email,Standard,Direct,1,0
25074.36,Part-time,South,0.3,0,0.628,481,3.3,324,17,Medium,1,4.0,0,1,0,Unknown,Basic,Third-Party,0,0
66137.22,Part-time,South,4.6,0,0.628,481,3.3,324,17,Medium,1,3.0,0,0,1,SMS,Silver,Third-Party,0,0
61088.21,Part-time,South,4.2,0,0.628,481,3.3,324,17,Medium,1,12.0,0,0,1,SMS,Standard,Third-Party,0,0
64883.31,Full-time,South,7.5,1,0.628,481,3.3,324,17,Medium,1,7.0,0,1,0,Phone,Silver,Direct,0,0
71530.6,Part-time,Midwest,4.8,0,0.617,595,4.4,469,18,High,1,18.0,0,0,0,Email,Silver,Employer-Sponsored,1,0
58237.65,Part-time,South,14.2,0,0.628,481,3.3,324,17,Medium,1,15.0,0,0,0,Phone,Standard,Employer-Sponsored,1,0
71057.13,Part-time,West,1.1,0,0.613,574,4.7,437,28,Low,1,17.0,0,0,1,Phone,Standard,Direct,0,0
68260.34,Contract,West,6.4,1,0.613,574,4.7,437,28,Low,1,-289.0,1,1,0,Unknown,Standard,Third-Party,1,0
60107.52,Full-time,Midwest,0.4,1,0.617,595,4.4,469,18,High,1,9.0,0,1,0,Phone,Standard,Direct,0,0
76927.49,Full-time,West,2.9,1,0.613,574,4.7,437,28,Low,1,1.0,0,0,1,Phone,Standard,Direct,0,0
41656.49,Full-time,South,3.0,0,0.628,481,3.3,324,17,Medium,1,26.0,0,0,0,Phone,Basic,Third-Party,0,0
54803.11,Full-time,Northeast,1.3,1,0.612,455,3.1,151,38,Low,1,-156.0,1,0,0,SMS,Basic,Direct,1,0
67908.39,Full-time,Northeast,16.1,1,0.612,455,3.1,151,38,Low,1,3.0,0,1,0,Phone,Standard,Direct,1,1
75022.32,Full-time,West,6.3,1,0.613,574,4.7,437,28,Low,1,98.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
68661.91,Full-time,South,0.6,1,0.628,481,3.3,324,17,Medium,1,9.0,0,1,0,SMS,Standard,Direct,1,0
82322.66,Full-time,Northeast,6.9,1,0.612,455,3.1,151,38,Low,1,14.0,0,0,1,Unknown,Standard,Direct,0,0
69326.4,Full-time,West,3.3,1,0.613,574,4.7,437,28,Low,1,9.0,0,0,1,Email,Silver,Unknown,1,0
74892.75,Full-time,South,0.9,1,0.628,481,3.3,324,17,Medium,1,101.0,0,1,0,Unknown,Silver,Third-Party,0,0
45504.06,Full-time,South,0.7,1,0.628,481,3.3,324,17,Medium,1,6.0,0,1,0,Phone,Basic,Third-Party,1,0
77687.02,Contract,Northeast,0.5,0,0.612,455,3.1,151,38,Low,1,-310.0,1,1,0,Email,Standard,Unknown,1,0
57967.78,Full-time,South,4.0,0,0.628,481,3.3,324,17,Medium,1,-183.0,1,0,1,SMS,Silver,Employer-Sponsored,0,0
66886.26,Part-time,Midwest,14.2,1,0.617,595,4.4,469,18,High,0,,0,0,1,Email,Standard,Employer-Sponsored,1,0
70535.52,Full-time,Northeast,2.3,1,0.612,455,3.1,151,38,Low,1,7.0,0,0,1,SMS,Standard,Employer-Sponsored,0,0
50221.8,Full-time,Northeast,2.4,0,0.612,455,3.1,151,38,Low,1,4.0,0,1,0,Phone,Bronze,Employer-Sponsored,0,0
41537.13,Contract,Midwest,5.3,0,0.617,595,4.4,469,18,High,1,23.0,0,1,0,Email,Basic,Employer-Sponsored,0,0
72672.09,Part-time,West,3.1,0,0.613,574,4.7,437,28,Low,1,27.0,0,0,0,Email,Silver,Third-Party,0,0
59443.88,Full-time,West,5.4,1,0.613,574,4.7,437,28,Low,1,14.0,0,0,1,Email,Silver,Direct,1,0
87343.7,Part-time,West,0.9,0,0.613,574,4.7,437,28,Low,1,28.0,0,1,0,Email,Gold,Direct,0,0
73182.54,Full-time,West,4.1,1,0.613,574,4.7,437,28,Low,1,28.0,0,1,0,Email,Silver,Unknown,1,0
69975.07,Full-time,South,1.2,1,0.628,481,3.3,324,17,Medium,1,-244.0,1,0,1,Phone,Standard,Direct,0,0
71991.31,Contract,Midwest,1.0,1,0.617,595,4.4,469,18,High,1,2.0,0,0,0,Unknown,Standard,Direct,1,0
90341.94,Full-time,Northeast,8.8,1,0.612,455,3.1,151,38,Low,1,13.0,0,0,1,Phone,Gold,Employer-Sponsored,1,0
57558.29,Full-time,South,0.5,1,0.628,481,3.3,324,17,Medium,1,19.0,0,1,0,SMS,Standard,Direct,1,0
50645.95,Full-time,South,1.6,1,0.628,481,3.3,324,17,Medium,1,17.0,0,0,1,Phone,Basic,Employer-Sponsored,1,0
87622.04,Full-time,South,2.6,1,0.628,481,3.3,324,17,Medium,1,26.0,0,0,1,Email,Gold,Employer-Sponsored,0,0
82793.05,Full-time,South,3.9,1,0.628,481,3.3,324,17,Medium,1,36.0,0,0,1,Email,Standard,Third-Party,1,0
62505.89,Part-time,West,2.9,1,0.613,574,4.7,437,28,Low,1,72.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
51832.45,Full-time,South,2.8,1,0.628,481,3.3,324,17,Medium,1,10.0,0,0,1,Email,Unknown,Employer-Sponsored,1,0
79244.89,Part-time,Midwest,0.0,0,0.617,595,4.4,469,18,High,1,282.0,0,1,0,Phone,Standard,Direct,0,0
50432.16,Full-time,Northeast,0.2,1,0.612,455,3.1,151,38,Low,1,109.0,0,1,0,Email,Bronze,Third-Party,1,0
48953.38,Full-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,50.0,0,1,0,Email,Basic,Direct,1,0
72486.78,Full-time,West,4.7,1,0.613,574,4.7,437,28,Low,1,16.0,0,0,0,Email,Standard,Employer-Sponsored,0,0
89817.92,Full-time,West,3.9,1,0.613,574,4.7,437,28,Low,1,11.0,0,0,1,Email,Gold,Third-Party,1,0
77294.92,Part-time,West,4.9,0,0.613,574,4.7,437,28,Low,1,150.0,0,0,0,Phone,Silver,Employer-Sponsored,1,0
52188.55,Contract,South,1.6,0,0.628,481,3.3,324,17,Medium,1,19.0,0,1,0,Email,Unknown,Direct,1,0
66981.68,Part-time,Northeast,5.2,0,0.612,455,3.1,151,38,Low,1,10.0,0,0,1,Phone,Standard,Third-Party,1,1
82093.01,Full-time,West,4.8,1,0.613,574,4.7,437,28,Low,1,2.0,0,1,0,Unknown,Standard,Direct,0,0
63333.37,Full-time,South,2.5,1,0.628,481,3.3,324,17,Medium,1,19.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
62903.95,Full-time,Midwest,1.1,1,0.617,595,4.4,469,18,High,1,1.0,0,0,1,Phone,Silver,Direct,0,0
65724.49,Full-time,West,0.5,1,0.613,574,4.7,437,28,Low,1,15.0,0,1,0,Unknown,Standard,Third-Party,0,0
65810.7,Full-time,Northeast,4.1,1,0.612,455,3.1,151,38,Low,1,16.0,0,1,0,Email,Silver,Direct,1,0
47880.79,Full-time,Northeast,3.5,1,0.612,455,3.1,151,38,Low,1,2.0,0,0,1,Email,Bronze,Third-Party,1,0
39232.79,Part-time,Midwest,10.5,0,0.617,595,4.4,469,18,High,1,21.0,0,1,0,SMS,Basic,Direct,0,0
48651.46,Full-time,South,4.5,0,0.628,481,3.3,324,17,Medium,1,-290.0,1,0,1,Unknown,Basic,Direct,0,0
59917.54,Part-time,West,8.2,0,0.613,574,4.7,437,28,Low,1,256.0,0,1,0,Phone,Standard,Employer-Sponsored,0,0
55147.56,Full-time,South,2.6,0,0.628,481,3.3,324,17,Medium,1,3.0,0,0,0,Phone,Standard,Unknown,0,0
55105.43,Full-time,Midwest,5.2,1,0.617,595,4.4,469,18,High,1,2.0,0,0,0,Phone,Standard,Direct,1,0
54943.6,Full-time,Northeast,3.2,1,0.612,455,3.1,151,38,Low,1,207.0,0,0,1,Phone,Bronze,Third-Party,1,0
82119.92,Contract,West,2.7,0,0.613,574,4.7,437,28,Low,1,295.0,0,0,0,Email,Silver,Third-Party,1,0
72948.16,Full-time,Northeast,2.8,1,0.612,455,3.1,151,38,Low,1,29.0,0,0,1,Email,Standard,Employer-Sponsored,0,0
36454.68,Part-time,Midwest,1.6,0,0.617,595,4.4,469,18,High,1,2.0,0,0,1,Phone,Basic,Third-Party,0,0
51588.77,Part-time,West,1.0,0,0.613,574,4.7,437,28,Low,1,16.0,0,0,1,Email,Basic,Employer-Sponsored,1,0
84107.08,Full-time,South,3.2,1,0.628,481,3.3,324,17,Medium,0,,0,1,0,Email,Standard,Employer-Sponsored,1,0
73180.63,Contract,West,1.4,1,0.613,574,4.7,437,28,Low,1,24.0,0,0,0,Email,Silver,Employer-Sponsored,1,0
70937.02,Full-time,South,3.8,1,0.628,481,3.3,324,17,Medium,1,8.0,0,0,1,Unknown,Standard,Direct,0,0
42439.02,Full-time,South,0.5,0,0.628,481,3.3,324,17,Medium,1,14.0,0,1,0,Email,Unknown,Direct,1,0
83127.73,Full-time,Midwest,5.9,1,0.617,595,4.4,469,18,High,1,6.0,0,0,1,Phone,Standard,Third-Party,0,0
54621.45,Part-time,West,3.7,0,0.613,574,4.7,437,28,Low,1,4.0,0,0,0,Email,Bronze,Direct,0,0
82399.24,Full-time,Northeast,1.0,1,0.612,455,3.1,151,38,Low,1,-58.0,1,1,0,Phone,Standard,Direct,1,0
42866.8,Part-time,West,1.6,0,0.613,574,4.7,437,28,Low,0,,0,0,0,Phone,Unknown,Third-Party,0,0
63891.83,Full-time,South,3.5,1,0.628,481,3.3,324,17,Medium,1,5.0,0,0,1,Unknown,Standard,Unknown,1,0
64436.01,Part-time,Midwest,0.7,0,0.617,595,4.4,469,18,High,1,29.0,0,1,0,Email,Standard,Direct,0,0
56688.46,Full-time,Midwest,25.5,0,0.617,595,4.4,469,18,High,1,25.0,0,0,0,Unknown,Standard,Third-Party,0,0
62414.59,Part-time,Midwest,4.7,1,0.617,595,4.4,469,18,High,1,174.0,0,0,1,Phone,Standard,Third-Party,1,0
51853.53,Full-time,Northeast,4.1,0,0.612,455,3.1,151,38,Low,1,9.0,0,1,0,Phone,Unknown,Third-Party,1,1
52076.2,Part-time,Northeast,0.0,0,0.612,455,3.1,151,38,Low,0,,0,1,0,Email,Basic,Direct,1,0
61143.82,Part-time,Northeast,14.9,0,0.612,455,3.1,151,38,Low,1,-67.0,1,1,0,Email,Standard,Third-Party,1,1
54843.08,Full-time,Midwest,14.4,0,0.617,595,4.4,469,18,High,1,8.0,0,0,0,Phone,Basic,Third-Party,0,0
40802.45,Contract,West,7.6,0,0.613,574,4.7,437,28,Low,1,-56.0,1,0,0,Email,Basic,Employer-Sponsored,1,0
96335.14,Full-time,West,3.8,1,0.613,574,4.7,437,28,Low,1,25.0,0,0,1,Phone,Premium,Third-Party,1,0
41016.09,Full-time,West,6.1,0,0.613,574,4.7,437,28,Low,1,16.0,0,0,0,Phone,Unknown,Direct,1,0
48645.9,Full-time,Midwest,3.9,0,0.617,595,4.4,469,18,High,1,42.0,0,1,0,Phone,Basic,Direct,0,0
42272.52,Full-time,Midwest,0.6,1,0.617,595,4.4,469,18,High,1,17.0,0,1,0,Unknown,Unknown,Direct,1,0
59580.44,Full-time,South,3.5,1,0.628,481,3.3,324,17,Medium,1,-70.0,1,1,0,Unknown,Silver,Unknown,1,0
52874.3,Full-time,West,3.1,0,0.613,574,4.7,437,28,Low,1,23.0,0,1,0,SMS,Basic,Direct,0,0
64833.54,Full-time,Midwest,1.6,0,0.617,595,4.4,469,18,High,1,28.0,0,0,0,Email,Silver,Third-Party,0,0
73835.46,Full-time,Midwest,2.6,1,0.617,595,4.4,469,18,High,1,11.0,0,0,1,SMS,Silver,Employer-Sponsored,1,0
96912.49,Full-time,West,1.4,1,0.613,574,4.7,437,28,Low,1,2.0,0,1,0,Email,Gold,Employer-Sponsored,0,0
79812.42,Contract,West,3.6,0,0.613,574,4.7,437,28,Low,1,4.0,0,0,0,Unknown,Silver,Employer-Sponsored,0,0
33044.56,Part-time,Midwest,0.4,0,0.617,595,4.4,469,18,High,1,-138.0,1,1,0,Email,Basic,Direct,0,0
92815.63,Part-time,West,0.5,0,0.613,574,4.7,437,28,Low,1,12.0,0,1,0,Email,Premium,Direct,0,0
56512.09,Full-time,Midwest,7.5,1,0.617,595,4.4,469,18,High,1,8.0,0,0,1,Email,Standard,Third-Party,1,0
91182.17,Full-time,Midwest,5.3,1,0.617,595,4.4,469,18,High,1,66.0,0,1,0,Email,Premium,Direct,1,0
66899.89,Full-time,Midwest,8.4,1,0.617,595,4.4,469,18,High,1,189.0,0,0,0,SMS,Silver,Third-Party,1,0
96173.71,Full-time,Midwest,1.3,1,0.617,595,4.4,469,18,High,1,27.0,0,1,0,Unknown,Gold,Employer-Sponsored,1,0
56111.35,Full-time,West,11.9,0,0.613,574,4.7,437,28,Low,1,29.0,0,0,0,SMS,Standard,Employer-Sponsored,0,0
66435.71,Full-time,South,0.6,1,0.628,481,3.3,324,17,Medium,1,27.0,0,1,0,Phone,Standard,Third-Party,0,0
39687.96,Full-time,South,3.6,1,0.628,481,3.3,324,17,Medium,1,26.0,0,0,0,SMS,Basic,Unknown,1,0
53956.27,Full-time,West,5.2,1,0.613,574,4.7,437,28,Low,1,18.0,0,0,1,Unknown,Bronze,Third-Party,1,0
74705.1,Full-time,West,1.2,1,0.613,574,4.7,437,28,Low,1,25.0,0,0,1,Email,Standard,Third-Party,1,0
68297.19,Contract,South,2.2,0,0.628,481,3.3,324,17,Medium,1,24.0,0,0,0,Email,Silver,Unknown,0,0
47007.85,Full-time,Midwest,1.2,0,0.617,595,4.4,469,18,High,1,-100.0,1,0,0,Email,Basic,Direct,0,0
68846.78,Full-time,West,10.9,1,0.613,574,4.7,437,28,Low,0,,0,0,1,Phone,Standard,Third-Party,0,0
50774.93,Full-time,Northeast,4.8,1,0.612,455,3.1,151,38,Low,1,21.0,0,0,0,Email,Bronze,Direct,1,0
75113.48,Part-time,West,2.2,0,0.613,574,4.7,437,28,Low,1,5.0,0,0,0,SMS,Standard,Third-Party,1,0
52244.01,Part-time,West,2.5,0,0.613,574,4.7,437,28,Low,1,191.0,0,0,0,Email,Basic,Third-Party,1,0
100196.74,Full-time,Northeast,17.8,1,0.612,455,3.1,151,38,Low,1,125.0,0,0,1,Phone,Premium,Employer-Sponsored,0,0
55215.58,Full-time,Northeast,0.6,1,0.612,455,3.1,151,38,Low,1,25.0,0,1,0,SMS,Standard,Direct,1,0
78065.37,Full-time,West,2.3,0,0.613,574,4.7,437,28,Low,1,4.0,0,1,0,SMS,Standard,Direct,0,0
32260.75,Full-time,Midwest,0.2,1,0.617,595,4.4,469,18,High,1,5.0,0,1,0,Phone,Unknown,Employer-Sponsored,1,0
70740.91,Part-time,Midwest,7.2,1,0.617,595,4.4,469,18,High,1,23.0,0,0,1,Email,Standard,Direct,1,0
76426.98,Full-time,South,2.6,1,0.628,481,3.3,324,17,Medium,1,15.0,0,0,1,Unknown,Silver,Third-Party,0,0
61726.14,Part-time,Midwest,3.3,1,0.617,595,4.4,469,18,High,1,4.0,0,0,1,SMS,Standard,Direct,1,0
78667.44,Part-time,Midwest,26.9,0,0.617,595,4.4,469,18,High,1,-263.0,1,0,1,Phone,Standard,Employer-Sponsored,0,1
71814.35,Full-time,West,6.3,1,0.613,574,4.7,437,28,Low,1,3.0,0,0,1,SMS,Standard,Third-Party,1,0
49371.15,Full-time,Midwest,4.8,0,0.617,595,4.4,469,18,High,1,22.0,0,0,0,Phone,Bronze,Employer-Sponsored,1,0
59323.6,Part-time,South,0.1,0,0.628,481,3.3,324,17,Medium,1,20.0,0,1,0,Unknown,Silver,Direct,1,0
73743.2,Full-time,Northeast,5.3,0,0.612,455,3.1,151,38,Low,1,28.0,0,0,0,Unknown,Standard,Direct,0,1
78771.39,Full-time,West,13.1,0,0.613,574,4.7,437,28,Low,1,51.0,0,0,0,SMS,Silver,Direct,0,1
44508.17,Full-time,Northeast,2.6,0,0.612,455,3.1,151,38,Low,1,8.0,0,1,0,Email,Basic,Employer-Sponsored,0,0
32933.02,Full-time,South,10.7,0,0.628,481,3.3,324,17,Medium,1,-76.0,1,0,0,Email,Basic,Third-Party,0,0
102795.62,Full-time,West,5.6,1,0.613,574,4.7,437,28,Low,1,-127.0,1,0,1,Email,Premium,Employer-Sponsored,1,0
58049.26,Contract,West,0.9,0,0.613,574,4.7,437,28,Low,1,17.0,0,1,0,Phone,Silver,Employer-Sponsored,1,0
65657.44,Full-time,Midwest,1.6,1,0.617,595,4.4,469,18,High,1,17.0,0,0,0,Email,Standard,Direct,0,0
77993.97,Full-time,Midwest,10.9,1,0.617,595,4.4,469,18,High,1,19.0,0,0,1,Email,Standard,Third-Party,0,0
91631.63,Full-time,South,13.9,1,0.628,481,3.3,324,17,Medium,1,-236.0,1,0,1,SMS,Premium,Direct,1,0
69873.81,Part-time,Northeast,0.4,0,0.612,455,3.1,151,38,Low,1,28.0,0,1,0,SMS,Standard,Third-Party,0,0
75000.26,Full-time,West,2.5,1,0.613,574,4.7,437,28,Low,1,-122.0,1,1,0,Phone,Standard,Direct,0,0
78968.18,Contract,Midwest,5.5,1,0.617,595,4.4,469,18,High,1,23.0,0,0,1,Unknown,Standard,Direct,1,0
66614.66,Contract,West,0.8,1,0.613,574,4.7,437,28,Low,1,22.0,0,1,0,Phone,Standard,Third-Party,1,0
59458.86,Full-time,Midwest,2.2,1,0.617,595,4.4,469,18,High,1,19.0,0,0,1,Phone,Silver,Direct,1,0
82969.69,Full-time,Midwest,6.0,1,0.617,595,4.4,469,18,High,1,11.0,0,0,1,Email,Standard,Third-Party,1,0
71784.19,Full-time,West,4.7,1,0.613,574,4.7,437,28,Low,1,1.0,0,1,0,Email,Standard,Employer-Sponsored,0,0
80096.66,Full-time,Midwest,4.0,1,0.617,595,4.4,469,18,High,1,5.0,0,0,1,Email,Standard,Direct,1,0
61320.88,Part-time,Northeast,5.9,1,0.612,455,3.1,151,38,Low,0,,0,0,1,Unknown,Standard,Employer-Sponsored,1,0
62534.81,Full-time,Midwest,3.1,1,0.617,595,4.4,469,18,High,1,29.0,0,0,0,Email,Standard,Direct,1,0
55922.22,Full-time,Midwest,4.3,0,0.617,595,4.4,469,18,High,1,5.0,0,0,0,Phone,Standard,Third-Party,0,0
61407.22,Full-time,Northeast,4.1,1,0.612,455,3.1,151,38,Low,1,9.0,0,0,1,Phone,Standard,Direct,1,0
62796.42,Full-time,Northeast,2.2,1,0.612,455,3.1,151,38,Low,1,9.0,0,0,1,Phone,Standard,Third-Party,0,0
34491.62,Full-time,West,8.8,0,0.613,574,4.7,437,28,Low,1,-295.0,1,0,0,Phone,Bronze,Third-Party,0,1
64992.44,Contract,Midwest,7.3,1,0.617,595,4.4,469,18,High,1,2.0,0,0,0,Phone,Standard,Unknown,1,0
62513.66,Full-time,Northeast,1.6,1,0.612,455,3.1,151,38,Low,1,15.0,0,0,1,Unknown,Standard,Direct,0,0
88243.32,Full-time,South,5.1,1,0.628,481,3.3,324,17,Medium,1,-42.0,1,1,0,Email,Gold,Third-Party,1,0
54840.7,Full-time,Midwest,1.7,0,0.617,595,4.4,469,18,High,1,1.0,0,1,0,Email,Basic,Unknown,0,0
78724.26,Full-time,South,1.6,1,0.628,481,3.3,324,17,Medium,1,22.0,0,0,1,Phone,Silver,Third-Party,1,0
52499.11,Full-time,Northeast,8.0,0,0.612,455,3.1,151,38,Low,1,13.0,0,0,0,Email,Bronze,Direct,0,0
76181.15,Full-time,South,1.1,1,0.628,481,3.3,324,17,Medium,1,-4.0,1,0,1,Email,Silver,Direct,0,0
58671.26,Full-time,South,0.4,0,0.628,481,3.3,324,17,Medium,1,14.0,0,1,0,SMS,Silver,Unknown,1,0
91393.21,Full-time,Northeast,5.6,1,0.612,455,3.1,151,38,Low,1,12.0,0,1,0,Email,Premium,Third-Party,1,0
